X,GSM300166,GSM300167,GSM300168,GSM300169,GSM300170,GSM300171,GSM300172,GSM300173,GSM300174,GSM300175,GSM300176,GSM300177,GSM300178,GSM300179,GSM300180,GSM300181,GSM300182,GSM300183,GSM300185,GSM300186,GSM300187,GSM300188,GSM300189,GSM300190,GSM300191,GSM300192,GSM300193,GSM300194,GSM300195,GSM300196,GSM300197,GSM300198,GSM300199,GSM300200,GSM300201,GSM300202,GSM300203,GSM300204,GSM300205,GSM300206,GSM300207,GSM300208,GSM300209,GSM300210,GSM300211,GSM300212,GSM300213,GSM300214,GSM300215,GSM300216,GSM300217,GSM300218,GSM300219,GSM300220,GSM300221,GSM300222,GSM300223,GSM300224,GSM300225,GSM300226,GSM300227,GSM300228,GSM300229,GSM300230,GSM300231,GSM300232,GSM300233,GSM300234,GSM300235,GSM300236,GSM300237,GSM300238,GSM300239,GSM300240,GSM300241,GSM300242,GSM300243,GSM300244,GSM300245,GSM300246,GSM300247,GSM300248,GSM300249,GSM300250,GSM300251,GSM300252,GSM300253,GSM300254,GSM300255,GSM300256,GSM300258,GSM300259,GSM300260,GSM300261,GSM300262,GSM300263,GSM300264,GSM300265,GSM300266,GSM300267,GSM300268,GSM300269,GSM300270,GSM300271,GSM300272,GSM300273,GSM300274,GSM300275,GSM300276,GSM300277,GSM300278,GSM300279,GSM300280,GSM300281,GSM300282,GSM300283,GSM300284,GSM300285,GSM300286,GSM300287,GSM300288,GSM300289,GSM300290,GSM300291,GSM300292,GSM300293,GSM300294,GSM300295,GSM300296,GSM300297,GSM300298,GSM300299,GSM300300,GSM300301,GSM300302,GSM300303,GSM300304,GSM300305,GSM300306,GSM300307,GSM300308,GSM300309,GSM300310,GSM300311,GSM300312,GSM300313,GSM300314,GSM300315,GSM300316,GSM300317,GSM300318,GSM300319,GSM300320,GSM300321,GSM300322,GSM300323,GSM300324,GSM300325,GSM300326,GSM300327,GSM300328,GSM300329,GSM300330,GSM300331,GSM300332,GSM300333,GSM300335,GSM300338,GSM300339,GSM300340,GSM300341,GSM318840,GSM350078,Cluster
1554008_at,1.1060221,0.8858191,10.459702,1.0317206,4.6147814,2.3838608,0.9918134,1.0156466,1.1983451,0.83706224,0.644631,1.0097282,1.9960259,0.9721327,0.87536913,1.0441867,1.2031142,0.8181716,1.1295979,4.5573864,5.5398602,3.2590573,1.116462,1.683325,0.610428,1.2530016,2.1939704,0.9662821,1.4316792,3.15246,17.681713,12.385698,4.5877047,1.1260213,0.7378009,1.108528,1.5032333,0.7927901,0.89507043,0.95378655,0.59203357,0.9284745,0.91838866,0.8251469,0.6712241,5.1063366,1.0734404,1.2908863,1.3052824,1.0337931,0.8090295,1.1353531,1.8859389,0.9996567,1.6162728,5.0305877,11.495203,5.887954,6.702019,0.9697521,1.4749064,6.3338842,2.229255,0.9070208,0.9714462,1.099366,0.8945683,1.183656,1.3739202,1.1900127,1.1078185,7.9104457,19.383797,8.112569,6.6958156,0.823098,1.1761194,0.71264637,0.8375758,0.6180438,0.6804977,3.044406,1.8192283,1.6379981,1.2149936,1.4638575,0.8351693,0.7188941,1.624093,1.7456024,0.8495844,0.8437204,0.6757197,0.8080305,1.6173109,0.805461,0.7125233,0.7559914,0.7504965,1.0522894,0.87697476,0.79234976,0.63986725,0.70719963,1.1551781,0.8115621,0.64930964,0.8189189,0.8776386,0.69695777,0.9030684,0.76000834,0.9121574,0.81478286,0.65560114,2.6246505,1.7858367,0.97493476,1.1081043,0.56342167,1.1268797,0.498592,1.2825265,0.8298298,0.6329048,0.8257397,0.9166539,0.67943287,0.7962302,0.6760422,0.7720265,0.6099752,1.2546562,2.4659617,1.1812888,0.578683,0.62222695,1.1488605,2.0372458,0.62718016,3.2760615,1.0003433,0.6735621,0.5267569,1.124065,0.85309297,0.88313097,0.69169396,0.8170683,1.0685921,0.85348517,0.64328754,0.8207738,0.8989717,0.7633005,0.5209289,1.1738769,0.7268302,3.089273,1.2849764,0.92515457,1.228636,0.9363161,0.92167866,1.0849234,1.340048,0.5671039,1.3412467,2.7669616,2.0561633,1.0291929,1.4412708,0.727881,-1
1554141_s_at,0.37604228,0.3737955,0.26776505,0.2926346,0.27927646,0.51280165,0.31379965,0.43367094,0.4340394,0.34779146,0.3941548,0.40536758,0.4158014,0.3653438,0.34991646,0.42165858,0.4177717,0.37689453,0.28884226,0.4665819,0.34907335,0.36206147,0.43506303,0.42736074,0.36911184,0.4442632,1.0483273,0.32772672,0.3637438,0.44720432,0.43207395,0.36164108,0.37602022,0.35629144,0.3676089,0.39599034,0.36624816,0.43514487,0.42534524,0.35770595,0.35547557,0.45212114,0.42744154,0.3540805,0.37539342,0.37237146,0.36965987,0.41207102,0.3937611,0.34161392,0.3645544,0.45067444,0.42841285,0.34097016,0.40235177,0.45169523,0.3904245,0.3497651,0.37931186,0.33497742,0.39660826,0.45855913,0.37727746,0.42412996,0.40356126,0.32354972,0.3802978,0.42984536,0.5168141,0.34045625,0.3861248,0.40789723,0.39020285,0.3562916,0.3795231,0.45016485,0.36163867,0.32890365,0.38734373,0.33662435,0.3866261,0.4383563,0.34739798,0.39022762,0.40965453,0.41566005,0.33962226,0.41239843,0.44979295,0.40322727,0.46693382,0.3568297,0.4192609,0.5048377,0.43131846,0.34864533,0.3947398,0.33466145,0.3965007,0.41316015,0.41470203,0.33605352,0.3937895,0.44543743,0.70673716,0.32890353,0.40324807,0.4450177,0.38369063,0.35161754,0.41817376,0.4452695,0.4233388,0.34167844,0.40738183,0.3585167,0.39657402,0.41082996,0.40570378,0.47897825,0.37289566,0.463601,0.3753653,0.33853486,0.40655178,0.41785994,0.3700791,0.3401352,0.40889564,0.47100097,0.3673596,0.37734744,0.41191566,4.259918,0.3387263,0.3880627,0.4536581,0.546775,0.34569833,0.37853897,0.4102882,0.4276842,0.34019923,0.38057998,0.44284162,0.4091711,0.34622046,0.39731038,0.44906285,0.39413366,0.339302,0.39296886,0.4530597,0.51476574,0.33694208,0.39182293,0.4082819,0.40333247,0.31127626,0.37636906,0.42317173,0.5917507,0.33183277,0.39422798,0.4230919,0.39817894,0.38043895,0.4542571,0.41737714,0.3435529,0.38505214,0.34113905,0.37525418,-1
1554299_at,0.44086048,0.45617026,0.18482922,0.15638965,5.839796,134.96101,0.3185912,1.8658439,0.7880687,1.160125,0.6137343,0.41269305,0.37778652,0.49893633,0.42159975,0.40384197,0.38675016,0.71132463,0.1820584,0.4682562,0.35993302,0.43188637,0.4445146,0.93111205,0.44472754,0.43440735,0.35966077,0.38443422,0.4283768,412.45364,399.4686,625.9273,521.0724,0.39375564,0.42458084,0.4167607,0.55700785,0.43098107,0.39953688,0.41222575,0.42379445,3.9090598,65.71185,1.6396785,25.208487,0.44697335,0.4426706,0.4015644,0.37522334,0.3964387,0.4299688,0.69452024,0.4273609,1.6295022,0.48432755,0.52542335,0.38195315,0.43565175,0.44629723,0.39383003,1.7487067,3.8483672,11.674887,0.41059762,0.38521728,0.38291445,0.455072,0.59515375,0.38961318,0.4152698,0.45574778,0.39525518,161.46742,0.3944991,0.45112327,0.54839694,0.3750106,0.40858722,0.46427748,0.389765,0.46238717,17.138575,0.7743458,0.46799427,0.44862056,0.41176033,2.4579554,1.3305961,0.42054737,0.41238144,0.8584454,1.8917307,0.5022544,4.016634,0.4062295,2.4714384,0.5585594,0.49257705,0.48298246,0.44459844,9.227043,2.4542499,0.47252893,4.8044524,0.4297109,9.619484,0.6118026,1.0312821,0.35782903,4.2166424,4.5716805,1.3988459,0.51887035,1.2770423,1.9127136,0.41082862,0.460761,0.38736203,0.37451446,0.55872333,0.44119552,0.9813963,0.3913854,1.1241463,0.5766618,0.5630636,1.2909845,0.6873173,0.7021788,3.7929084,7.525363,1.1725256,0.39147317,0.38850948,0.4098993,0.51156,0.7598704,0.3918297,9.69418,3.3417559,0.4118381,0.38267612,3.505584,0.74607396,0.5208865,0.38499886,0.64571315,0.4717413,0.44434685,0.3581675,1.1974796,0.47435054,0.44292518,0.3946557,0.40897262,0.46315995,0.42806607,0.3773582,0.3808254,0.44530505,0.41448644,0.3598649,0.38712713,0.4351827,0.4155818,0.36903065,0.44514,0.43407997,0.39108962,0.39906496,0.4531352,0.4066273,0.4459663,-1
1554331_a_at,0.62145305,0.82327545,0.2324119,0.22627877,0.22960036,0.3711702,1.3646992,0.63121027,0.56144434,0.5815272,0.6580532,0.5992065,0.5369383,0.5424237,0.5709163,0.5885703,0.5466715,0.5851582,0.23090115,0.9176909,0.48997506,0.5964555,0.6159285,0.5758537,0.6219835,0.61685807,0.52727836,0.56969166,0.6099898,0.6303779,0.58000654,0.58328485,0.6350363,0.5416058,0.57208174,0.67320174,0.6130517,0.62000567,0.5882918,0.5595732,0.5734627,0.5994324,0.6255824,0.5754162,0.6144178,0.6808646,0.62394744,0.5621092,0.53491133,0.5830646,0.6006737,0.6263501,0.5664572,0.5466354,0.6704938,0.63586843,0.53228784,0.6139949,0.62661415,0.54704815,0.22872235,0.6474812,0.637514,0.60728085,0.54173166,0.5382449,0.6322164,0.6078538,0.5662428,0.58925736,0.64608294,0.5564157,0.540606,0.5693693,0.6302269,0.64201146,0.52439475,0.5453998,0.6510134,0.5558907,0.6486034,0.5824989,0.5731411,0.82909745,0.64512515,0.58735096,0.5611588,0.69608563,1.0043278,0.61911285,0.67936844,0.59036976,0.7132017,0.66705775,0.8919188,0.5672251,0.6508927,0.55264926,0.6602534,0.5796508,0.5592193,0.54048353,0.6607433,0.6269409,0.9734244,0.5236227,0.6947958,0.62023985,0.49848005,0.578136,0.7077999,0.64431536,0.54152685,0.5647692,0.67536044,0.59126157,0.6407138,0.5870189,0.5390749,0.93133575,0.618189,0.65868556,0.5483282,0.57357377,0.68076724,0.586908,0.5688187,0.56158245,0.700878,0.6784728,0.56549364,0.6175012,0.56083906,12.339412,0.59720224,0.6573212,0.64407283,0.5664567,0.55788684,0.608296,0.5931373,0.54677516,0.5586237,0.6200258,0.6533671,0.5487432,0.5675465,0.6568346,0.65657735,0.49118114,0.5797744,0.6574129,0.6445585,0.5838585,0.559362,0.6590303,0.5661505,0.5589021,0.4992189,0.6144175,0.58823764,0.5071327,0.5499456,0.5920481,0.5958271,0.5232059,0.63034356,0.6275322,0.54677534,0.5717372,0.6423794,0.5600117,0.60324115,-1
1554418_s_at,1.0293788,0.7650602,2.6513379,0.685312,1.0230517,6.0796375,0.8785123,0.469591,2.4996688,0.7938924,1.9189365,0.6893153,2.0111024,0.7699979,1.1921515,0.98586476,2.0580406,1.4258143,0.7739401,4.3781157,4.6120996,0.4583336,2.5228064,3.0835128,0.57918215,0.38707715,2.8986113,1.0505652,0.92590016,0.80092293,0.5971505,0.7485145,0.5795043,2.1105182,1.5838299,1.0286022,0.8605056,0.6173348,0.6257054,0.83270067,0.6159598,22.526932,5.6667852,4.9092193,0.59265435,13.511838,0.76095736,3.174008,7.7083416,1.7569363,0.7961783,0.6484707,10.048605,1.5591806,0.68450326,0.88258505,6.3464723,1.4631425,1.0581534,0.54871714,9.552927,0.93165404,0.6055404,0.6283726,4.400788,1.3189468,0.64494765,0.8456115,1.0392547,0.952943,0.79293716,2.9758186,4.911874,0.9293313,1.2887108,0.9085844,11.302902,0.48907244,0.8013622,0.55381256,0.43393493,5.8695326,2.406182,0.87758744,9.339683,1.0772058,1.6734732,0.7596883,0.43295932,0.6457311,0.93623173,1.3701762,0.8953398,1.658171,1.1678112,1.0139594,0.84406966,1.8296584,0.8935154,1.2075782,4.506909,1.0438491,0.8157561,0.9641753,6.0032506,2.6401973,0.7706131,0.5404022,6.2748675,0.5455176,0.75856185,0.6343239,11.803135,2.9750607,0.907374,0.72284293,0.7916144,0.761462,1.1226141,0.36352044,0.8056837,0.9230878,9.642763,1.4274284,0.8369007,0.86512244,1.6545393,2.393505,1.2151407,0.62318194,2.150344,0.95839345,0.8435413,1.0341573,0.62629545,0.64208347,0.6029575,11.038844,0.6784476,0.93747663,1.1190195,2.2243807,2.5568697,9.007995,1.3534734,1.8787453,1.6087791,0.79943335,0.898026,1.6633236,0.97623277,1.3375888,0.7656367,3.4723444,0.9709069,1.9573922,0.717288,1.5706946,1.2725098,0.5894753,1.1291919,1.2195594,0.5025402,0.9714552,1.2708765,1.504979,1.0979307,0.9067023,1.6168048,4.612924,2.8267992,1.1377249,1.0059193,-1
1554452_a_at,0.7660934,1.2413311,25.275396,2.632512,31.91519,4.9600897,1.7373447,0.60362464,0.6477459,0.61367095,0.67768383,1.365743,6.3513513,4.3805914,5.919716,0.88723457,1.0521202,0.7280503,4.381875,1.2245128,0.9114436,1.1337229,1.0624568,0.6633656,1.895595,0.74750406,4.456114,1.9486704,3.3732047,3.5849981,9.93535,10.9158945,10.978854,0.5606506,1.1943641,2.3948822,1.4807268,0.7056017,0.8011572,0.94578886,1.1669989,0.6134915,0.8073926,0.6182023,0.7900026,0.96598387,4.34401,1.7228178,3.1275973,1.8128425,4.0424414,6.4495683,3.9109974,4.275277,7.7387547,0.96397007,5.6465325,0.9858658,1.8566315,2.5762634,1.5228775,12.997535,1.7983489,0.912338,0.717117,0.77583754,1.186418,2.6715517,1.6365113,2.5607586,2.1796513,4.743225,19.79445,3.468224,3.9608216,0.66604865,0.8401024,0.7377281,2.7764063,0.66955405,1.3702884,1.3321764,0.652595,1.7251797,1.0249369,3.134093,0.5972248,0.68336236,3.1893768,3.0214732,0.5050251,0.6600236,0.7012051,1.1147803,5.362395,0.6535804,0.6605615,0.5423418,0.462775,1.0606556,1.011157,0.7126952,0.603299,0.38539308,0.7837739,0.7997627,0.6710561,0.5387613,0.4567856,0.4679574,0.42683232,0.82886064,0.49830088,0.47373065,0.50924283,8.046067,28.09964,0.711882,1.4442141,2.0171678,2.3781412,0.6471119,0.4034165,0.5777219,0.4640641,0.5042637,0.399469,0.43296495,0.53449565,0.7371482,0.59086746,0.68692,2.2550557,8.569561,1.557431,1.3177084,0.6626674,0.66613084,1.0856323,0.62308246,0.85925007,0.60844314,0.61726993,0.621928,0.4818656,0.60867333,0.5913954,0.5817658,0.6035109,0.5616679,0.4514817,0.4449971,0.6846364,0.39615884,0.6172703,0.48401558,1.6506457,0.9888429,1.7066473,1.5415262,1.2489933,1.4765253,0.98586696,1.247563,2.0622845,3.6260662,1.1213866,1.3698691,2.927291,0.89678985,0.91396075,2.1946585,0.45099896,-1
1554722_at,1.339636,0.9609393,0.26918498,0.3461281,0.36141115,1.2533355,1.8928218,1.013516,0.97322226,0.9657029,0.9648677,0.75698555,0.93958503,1.0500716,0.71251786,0.9723396,1.0717609,1.1135206,0.38930225,1.4275718,0.9174619,0.846469,0.8930839,1.0195673,1.0760229,1.0494882,0.84644943,0.95429355,2.1286454,1.0761353,0.9847004,1.1175189,0.80438596,0.90280783,0.7885828,1.2299114,1.0692596,1.0471159,1.0590682,1.1355826,0.9285332,0.9416712,1.0245926,2.1533525,1.8806478,1.3474926,0.99724716,0.9305531,0.90095574,1.093536,0.8371038,1.4495391,0.9230308,1.1593926,0.9232106,0.90956587,0.97083324,1.4211165,1.0496149,1.3143536,0.3506812,1.3951123,1.0193087,1.1805044,0.94904965,1.2350265,1.040121,1.0390543,1.404567,1.0759393,0.99061227,0.72966206,0.66888314,1.1038997,0.9312926,1.161519,0.84564936,1.2195153,1.0716418,0.8098519,0.9873105,0.9655807,1.2668828,1.8098269,0.8781263,1.0626278,1.1272587,1.0544922,1.4459742,1.2124043,0.9563412,1.1745831,1.1428643,1.0656372,0.9253293,1.2296793,0.9536613,0.9664314,1.0403141,1.4139122,0.99067754,0.875966,1.303204,1.0716813,13.976869,0.8856027,0.9946613,0.82354224,0.8164214,0.97246635,1.0957555,0.9121416,0.97156715,0.9839068,1.4364562,1.2144649,0.84882694,0.8957819,0.9268786,0.9438418,0.9747586,1.1234006,0.6230917,1.1583,1.0517579,0.95959175,0.85643256,1.0566293,0.94328487,1.176284,1.345548,0.8988849,0.83071506,87.47763,0.9966098,0.86615837,1.482986,2.7407436,1.2336295,1.1488142,0.9522036,0.80112725,0.9688044,0.8626322,1.1116022,0.9483321,1.2623502,0.90272707,1.1776147,0.7655798,1.0759385,1.4708911,1.1291331,0.9929283,1.018851,0.96791464,1.0945499,0.9362154,0.9992454,1.0494201,0.9148972,0.83864224,1.0322001,0.78712237,1.3480561,0.8912962,0.9119806,1.1648089,1.1838535,1.0007547,1.8249924,0.8338507,0.9057454,-1
1554773_at,0.38917714,0.42869484,0.42618096,0.41824746,0.57371026,43.797096,15.4574375,0.42023006,0.3777865,0.40246713,0.44423303,0.3985477,0.36109182,0.36075515,0.41647145,0.4007325,0.37643152,0.39382988,0.42430475,0.4270989,0.3531235,0.42332307,0.40728268,0.37807247,0.41763154,0.42533115,0.34117642,0.38118452,0.4038466,0.42134073,0.3916815,0.40148124,0.41755396,0.39197677,0.4112527,0.4150346,0.65464514,0.40643868,0.37707296,0.386033,0.42058468,0.4095927,0.38572752,0.39636403,0.43615234,0.42614174,0.41871715,0.39036775,0.3642467,0.38603285,0.5256966,0.41636604,0.3938357,0.38574177,0.46686754,0.4180178,0.368682,0.39345846,0.4356672,0.3860331,0.42919853,0.51279926,0.42647478,0.40232217,0.36993897,0.4039884,0.43801633,0.40475672,0.37564942,0.38939753,0.4402966,0.4308187,0.36328351,0.3844342,0.44406852,0.42007172,0.37352428,0.383927,0.5402235,0.3854509,0.44340983,0.41699442,0.39628923,0.44745734,0.4275836,0.396524,0.39628926,0.47209117,0.4891498,0.39636418,0.437613,0.409204,1.166237,0.39413908,0.46118966,0.38851687,0.44704244,0.3857417,0.45752594,0.38481453,0.36805502,0.38363752,0.44803855,0.41472086,0.9143605,0.3718801,0.4573561,0.42725998,0.37014914,0.3977121,0.49193075,0.41589537,0.38565448,0.3933842,0.4635893,0.38676208,0.42861542,0.39088324,0.36184373,0.61196196,0.42403036,0.43106285,0.38631153,0.42341733,0.48450744,0.41129485,0.3848534,0.39345863,0.5947993,0.4407595,0.38704282,0.42097482,0.38882527,42.21452,0.38632432,0.4549032,0.41928065,0.38072705,0.39651364,0.44357452,0.42062646,0.3814478,0.37258214,0.43874785,0.40889817,0.37253666,0.39182922,0.4577806,0.4194385,0.40257052,0.40034667,0.45328236,0.42165864,0.37486878,0.37427297,0.5417285,0.3891919,0.3621176,0.3641742,0.4322872,0.39794704,0.35526678,0.3761843,0.42214742,0.40697566,0.347887,0.42128727,0.42413002,0.97748286,0.40781683,0.58506334,0.40414664,0.44021496,-1
1554801_at,0.50745714,0.41812646,0.74786997,0.4341786,0.71444106,20.505655,0.54620636,3.1530457,0.74252856,1.3358785,2.0967429,1.1615466,0.4825486,1.3796736,0.85650593,0.48459712,0.42689538,0.5808436,0.8107777,0.42870829,0.30442128,0.6444536,0.44100466,0.3636437,0.5753147,2.8780787,0.30737144,1.0121672,1.0689747,26.969988,25.475067,21.672554,5.883458,0.84865683,0.75433564,0.3186292,0.64852995,2.8721147,1.5138867,1.2576225,1.397197,0.5068357,1.0277624,1.4934326,3.6775765,0.46204215,0.18398687,0.47887555,0.31897822,0.7456417,0.8426426,1.6954244,0.94982827,1.747885,1.9999038,1.5109596,0.7750981,0.98783284,2.2868345,0.37944603,0.24461019,0.3306264,1.6095511,1.6760385,0.465606,0.56549096,1.2558882,0.7220166,0.45826846,0.78712505,1.9389209,0.3300037,1.7611492,1.0433798,1.7341214,1.7903607,0.4268955,2.2539825,1.7383044,2.5789695,1.6787485,1.5155234,0.18820333,0.27375975,0.3397747,0.27797908,1.8548968,2.2556703,0.362489,0.33565852,3.7241395,1.8738892,3.3995023,0.6932055,0.51791066,1.3510838,1.6595592,1.5623058,3.0409877,0.37983754,0.47207883,0.9724875,1.4599699,2.6029336,0.18902083,0.89384526,1.900124,2.3603144,0.12606356,4.0275373,5.7775073,5.11569,0.6237205,1.1459348,3.1122968,0.47226465,0.36498657,0.42927426,0.39639392,0.42034164,0.45977032,3.2551217,0.89642435,1.8834575,2.214227,1.104942,3.203706,1.7751325,2.626597,5.788055,2.8027685,2.9625063,0.4614165,0.18080458,0.8018116,2.0136716,4.596202,0.29058355,3.274039,2.8807046,0.7812158,0.9790073,2.3239264,1.1536307,0.84367657,1.3191774,2.411462,3.534496,2.8618448,1.2485439,2.6167028,1.7069225,1.6631346,1.4519199,2.7612383,1.8019791,0.43678465,0.28234977,0.52468747,0.8822983,0.5283986,0.6249015,1.0202186,0.8290036,0.638746,0.3995548,1.5920368,0.9789842,0.80269486,1.1906698,1.3528358,0.2736076,1.2108378,-1
1554997_a_at,0.7374221,0.65841913,0.27701044,0.21715203,0.31508803,4.744233,0.27635327,0.66092414,0.50407267,1.1974808,1.7802608,0.82372487,0.6511724,0.9436144,0.7239952,0.5657239,0.5188704,0.7520322,0.30866832,0.7248874,0.46207666,0.83372223,0.59661394,0.54491705,0.587455,1.1923985,0.49923465,0.88199216,0.6396452,22.437502,39.71313,45.583073,10.935144,0.7285722,0.66455215,0.75644284,0.61123556,0.6738832,0.6138636,0.7565858,0.742899,0.56625754,1.2841661,0.970697,3.2834036,0.7585864,0.63715965,0.9411695,0.47465307,0.76030505,0.65854156,3.2447364,1.3848122,4.7577357,2.7261455,0.60716647,0.509825,0.75373626,0.6551311,0.71186197,1.5141479,0.8751127,1.4203452,1.0503144,2.912876,0.7595891,0.672611,0.8703418,0.5126286,0.81680924,0.6256854,0.57043594,9.135023,0.8780081,0.9052707,0.64504457,0.46523312,1.3407342,1.5260198,2.3358982,2.1802502,0.60568017,0.57737345,0.9091396,0.6567124,0.5903482,1.8853186,1.4677373,0.8796926,0.77830046,1.6584529,2.5466917,1.4272094,0.61953855,2.500767,1.9150696,1.0451812,0.7769798,1.1971323,0.5974018,0.5096322,0.92790425,0.9675868,1.3219265,0.503406,0.8704223,0.8618604,0.6265864,0.42454147,3.5622494,2.2977202,3.4361308,0.54615486,2.0465512,4.3379555,1.0810956,0.68076706,0.60946006,0.50084203,0.7716693,0.6255693,1.6478573,0.687881,2.0461667,1.1273252,0.78254974,1.9320574,1.8168833,1.0780549,2.0234003,0.531282,2.2605312,0.58052564,0.51069325,1.3159274,1.5390923,1.6559545,0.5222174,9.548979,1.2835791,2.7419827,0.48234445,1.3186606,0.73973733,0.61176234,0.49772638,1.6972724,1.7638309,1.38886,0.43231925,4.734458,1.4022228,0.63347536,0.5470855,2.180883,1.2948154,0.69911784,0.49744412,0.67971015,1.0428584,0.6026052,0.48463023,0.72926044,0.62140715,0.62446374,0.4689428,0.6713649,0.61674196,0.51593536,0.73811775,1.2462864,0.6168152,0.69621474,-1
1555007_s_at,0.5323878,0.6826629,1.0774312,1.2489015,0.72780216,2.706616,1.0282747,0.65029496,0.69929135,0.5033798,0.5812784,0.67898476,0.40971303,0.43630978,0.4565088,0.5720515,0.5107896,0.5223401,0.827384,0.48780975,0.38318297,0.6292921,0.46896297,0.7095489,0.54626757,0.5392724,0.86556566,0.530583,0.6330372,0.63455147,1.4868631,0.5462232,0.5431364,0.54787403,0.5211345,0.7980741,0.528727,0.54090124,0.71480185,0.5220448,0.63221645,0.4415079,0.50340575,0.49350706,0.6806411,0.49527895,0.53982306,0.48606563,0.5364306,0.4490862,0.53207123,0.47340447,0.7134514,0.52165073,0.65756506,0.84304863,0.61642265,0.46608946,0.6030173,1.1245704,0.6192443,0.49897116,0.6810194,0.5326039,0.66260046,0.47389176,0.60593164,0.4812332,0.93128806,0.47865367,1.1206559,0.4843275,0.58818,0.5095901,0.5488063,0.55957174,0.49989578,0.46917737,0.7475972,0.61260664,0.57049274,0.45229152,0.52115893,0.50002426,0.49074665,0.51347643,0.65751296,0.72345847,0.7515508,0.54191273,1.039284,1.1322335,0.9057741,0.88857865,0.6670774,0.5054731,0.65707755,0.5387526,0.665786,0.4958766,0.6912715,0.48859787,0.5684865,0.4805984,1.2496676,0.43779388,0.6130519,0.8326245,0.6215731,0.49865395,0.86138105,0.47815832,0.5141816,0.53148437,0.7191781,0.5173391,0.5184358,0.4279853,0.60498905,0.91804725,0.55783504,0.57507956,0.57650703,0.643281,0.8223604,1.1236492,0.95898986,0.53248817,0.6976363,0.9663412,1.6122122,0.58041674,0.43155038,8.268515,0.56594247,0.5964557,0.56094503,0.68619156,0.7654865,0.8246507,0.45067438,1.7610699,0.5984428,0.56732804,0.65918213,1.1778449,0.5372305,0.6312795,0.6363479,1.6161814,0.49921867,0.7387435,0.7072043,1.1279261,0.568082,0.5678546,0.5400862,0.45712242,0.42126635,0.5403236,0.5226573,1.630302,0.4713954,0.5229741,0.52019966,0.64748824,0.5628224,0.5190241,0.67244697,0.53389627,0.7832164,0.4474575,0.54992676,-1
1555277_a_at,0.6034309,0.5526865,0.6560617,0.6127475,0.5495829,0.5114976,0.766229,0.7074713,0.60705215,0.68861514,0.57655495,0.6947822,0.7314844,0.9095335,0.52123135,0.6996455,0.5878464,0.68047947,0.5195846,0.92254823,0.7429162,0.49275222,0.67872864,0.5841897,0.43429595,0.7646123,0.73286945,0.6444958,0.5149862,0.8094083,0.6233387,0.6459564,0.53010136,0.56508887,0.5187241,0.67651165,0.4827136,0.71930593,0.61062175,0.7535943,0.7367255,1.8486873,0.5939928,0.6838254,0.47463667,0.79297185,0.5345437,0.90959597,0.5688185,0.665248,0.5347417,0.74807274,0.87693465,0.66099507,0.57410103,0.76735616,0.84758615,0.6556548,0.767118,0.5936084,0.5344184,0.74343294,0.53902274,0.70494145,0.59522974,0.6460784,0.5294137,0.89868695,1.166981,0.5870382,0.60807025,1.4357158,0.5925342,0.58218557,0.42003936,0.75075704,1.5247353,0.6272239,0.48576677,0.7303612,0.5514582,0.7110814,0.67983794,0.5668024,0.98697686,0.7110812,0.7316023,0.5597,1.0948355,0.5964146,0.78951436,0.6900455,0.60660607,0.82886523,0.87220484,0.6582576,0.66949975,0.73909295,0.58009404,0.6963559,0.6025917,0.58582133,0.5784826,0.81969714,2.3022547,0.8369296,0.5896376,0.78491384,0.97195274,0.6797096,0.60089636,0.5877941,0.583527,0.6163156,0.59204805,0.67003465,0.66603243,0.6823207,0.64969623,0.5188791,0.728034,0.73189104,1.0780815,0.7110563,0.57955635,0.7262552,0.6135154,0.85286784,0.57049286,0.80166346,0.6884015,0.566487,0.7186282,25.891558,0.6568929,0.65744317,0.7551578,0.98938483,0.6808649,0.60897285,0.7112153,0.51224095,0.60914946,0.7254734,0.7364582,0.56785125,0.6403755,0.56943613,0.845436,0.9940738,0.81128013,0.836006,0.7565826,0.60843146,0.6617439,0.5598039,0.682192,0.56197554,0.6046846,0.5182437,0.7186283,0.7578154,0.9752858,0.5541236,0.70295084,0.557846,0.5649137,0.716194,0.59816384,1.3511437,0.7121445,0.57112837,0.52882534,-1
